class_id,class_name,width,height,aspect,r_mean,g_mean,b_mean,r_std,g_std,b_std,brightness,contrast,r_min,r_max,g_min,g_max,b_min,b_max,saturation
0,Dyskeratotic,120,97,1.237,100.03376288659794,77.66494845360825,75.23187285223368,17.83707221745924,15.93904114297596,15.954847088998314,84.07938144329897,15.371607276739429,42,146,33,121,39,114,67.25575601374571
0,Dyskeratotic,105,105,1.0,98.8702947845805,90.16272108843538,91.34349206349206,27.021863192409445,27.777215541757855,24.52061596507368,92.89224489795919,26.465126134398822,39,149,34,149,41,144,41.19283446712018
0,Dyskeratotic,95,96,0.99,89.91469298245615,59.01809210526316,54.29385964912281,20.843336978443933,11.860519864139894,13.517777671395697,67.725,13.452728722743178,40,131,34,99,32,93,101.02543859649123
0,Dyskeratotic,164,93,1.763,115.18922108575924,75.89909520062943,72.4727248885392,30.207176392954985,18.86737100564582,19.747975515213977,87.26186729609232,20.036885901210038,35,158,31,131,36,128,96.16483084185681
0,Dyskeratotic,130,84,1.548,127.2771978021978,83.57692307692308,84.6562271062271,21.730378126936237,22.374303731191755,20.741496065263608,96.76382783882784,20.733248041699564,46,154,32,135,41,130,93.35595238095237
0,Dyskeratotic,101,74,1.365,107.56208188386407,68.1067701364731,65.49357773615199,22.23999323676258,15.556713845017288,13.12568762540573,79.6055659620016,16.40143649624887,49,157,32,107,37,98,102.94929087503345
0,Dyskeratotic,91,87,1.046,89.0909435392194,56.94429708222812,54.738284703801945,25.481480793203414,15.71850566570891,13.596681186353877,66.30845017051914,17.638156234345356,38,147,30,99,30,88,101.95528609321713
0,Dyskeratotic,92,83,1.108,138.94119958093242,111.81678889470928,101.38423258250393,24.789709055187355,32.338029093873836,35.75421499181383,118.73009429020429,28.195982916658064,52,164,37,161,30,150,72.7630958617077
0,Dyskeratotic,101,109,0.927,144.64919611227177,115.37959851030975,103.37560178036152,20.951009288497367,33.12533096899379,35.92731164339882,122.73757834499047,27.49995146749808,53,167,36,161,41,154,75.13815968752839
0,Dyskeratotic,94,95,0.989,144.43919372900336,113.31970884658455,105.97704367301232,22.397071982571298,35.105491687366495,32.68117781569974,121.77435610302352,29.147972347980065,65,168,37,162,48,155,73.0380739081747
0,Dyskeratotic,134,84,1.595,131.5723169864961,97.5133262260128,95.05668088130774,31.282715829976993,31.362103829269998,29.044132653216263,107.41257995735607,27.21073551852207,39,170,36,169,42,161,81.96668443496802
0,Dyskeratotic,75,102,0.735,135.94143790849674,82.41869281045751,77.2964705882353,28.762575003087537,22.763392027373886,21.812671273049716,97.8440522875817,20.211951923860035,56,173,29,156,38,143,112.56627450980392
0,Dyskeratotic,113,123,0.919,151.15288869702857,104.62723936973883,99.63069285560113,20.051254763185213,25.064113382224328,24.05967732505297,117.96920641772789,21.706230217882855,54,175,31,159,47,155,90.6866681056191
0,Dyskeratotic,144,124,1.161,142.90748207885304,91.21992607526882,85.37203181003584,24.62212535346455,28.824359726013117,28.97774026030964,105.9980958781362,24.80289451099254,49,174,28,163,32,164,106.54138664874552
0,Dyskeratotic,130,78,1.667,104.4707100591716,78.84704142011834,82.71706114398422,31.906625821147053,27.025402180942226,23.793397490568477,86.94930966469428,24.70230635721382,32,151,33,151,39,142,83.98688362919133
0,Dyskeratotic,99,100,0.99,113.71222222222222,82.9650505050505,85.56868686868687,22.287272993481523,23.197478762939845,20.866188136950058,92.47141414141414,20.4737548435587,45,152,31,136,42,134,79.74676767676767
0,Dyskeratotic,90,86,1.047,106.4906976744186,91.75736434108528,88.87674418604651,30.64471815298749,28.742778736361082,30.152824384130984,95.83372093023256,27.127117259411126,40,151,36,155,32,155,60.355555555555554
0,Dyskeratotic,157,95,1.653,116.43446195105598,98.26825343613811,97.45652028159572,20.303554044614582,28.57223053761942,28.535197494282766,103.61273885350319,23.95025179730679,48,149,34,155,39,153,60.92168957425411
0,Dyskeratotic,88,80,1.1,91.10042613636364,94.39460227272727,99.56377840909092,30.91520201660501,34.81398171909194,29.394996490528285,94.01321022727272,32.683389432677835,36,155,33,158,41,154,39.154261363636365
0,Dyskeratotic,96,98,0.98,82.48852040816327,77.24776785714286,75.23692602040816,22.759741224362013,29.07128863369597,29.54943125204539,78.57940051020408,26.23675299010419,39,141,31,145,28,144,57.09970238095238
0,Dyskeratotic,77,75,1.027,110.964329004329,102.68069264069264,94.8604329004329,28.3835165010495,35.677441906506,34.963197742045764,104.28779220779221,30.60766870307737,43,147,35,155,32,144,70.99705627705627
0,Dyskeratotic,143,96,1.49,116.87754953379954,87.70134032634033,86.65726981351982,26.605434635685313,31.08374363312993,28.559840938939132,96.30310314685315,26.82571820170238,47,155,30,158,40,151,79.99388111888112
0,Dyskeratotic,133,115,1.157,104.46420398823145,92.83883622098725,93.82196796338673,34.04761021672437,34.63033544173532,30.362422598210404,96.43236351748938,31.991163968918464,36,160,30,166,39,163,59.61902582543315
0,Dyskeratotic,133,94,1.415,114.57166853303471,90.23292273236282,90.80611102223644,23.557428348839064,28.062776327616525,26.689625461446035,97.57614781634939,24.553528879927498,35,147,33,144,36,142,64.56223004319308
0,Dyskeratotic,124,83,1.494,93.35192382432957,72.62106490478041,72.24329576369996,30.701699910128394,20.511133149748986,20.455659504699934,78.77429071123203,20.971495000073467,38,158,30,136,35,131,69.79994170229304
0,Dyskeratotic,107,110,0.973,122.8873406966865,96.90212404418011,97.37799490229396,24.898155534152973,30.3865485361045,29.17281776884632,104.71274426508072,27.074590614725654,52,159,37,161,39,156,62.15480033984707
0,Dyskeratotic,163,124,1.315,110.94354838709677,86.66425885612507,79.76281416980012,24.920164023158197,31.217023495793953,31.06882942183507,93.14733821492183,26.11890258744896,45,150,33,159,29,147,82.07307540075203
0,Dyskeratotic,116,93,1.247,94.9033185020393,71.3903411197627,70.79328883945124,24.895786054174895,18.797067419195958,18.821668207545798,78.35576566555432,16.952289074739326,40,145,32,135,34,127,74.90415276232851
0,Dyskeratotic,87,93,0.935,103.07378568780126,71.3337041156841,71.6465208256087,30.444320071858936,20.78783537262547,19.137279140938777,80.8426646891608,21.593624097742694,42,157,33,128,40,128,83.94425905326906
0,Dyskeratotic,82,66,1.242,116.12915742793791,113.32649667405765,113.29009608277902,31.220601009202365,35.540276435978605,31.763040076802373,114.14172209903917,33.66272295973602,41,155,38,159,45,158,21.56079083518108
0,Dyskeratotic,106,108,0.981,121.59058350803633,95.97327044025157,94.78904612159329,24.063609626465148,29.661987330234528,27.972604313899627,103.48803284416492,26.357103819970416,52,156,36,158,43,152,63.50358141160028
0,Dyskeratotic,111,92,1.207,97.57540148844497,71.9391891891892,72.3662358010184,24.889176495515898,18.801661396216545,19.833181784495544,79.65188014101058,17.087874064986533,42,148,32,134,34,136,75.19281237759499
0,Dyskeratotic,144,110,1.309,123.68200757575758,89.4875,83.9219696969697,23.471747566988434,30.52553526714904,36.30561351758114,99.0738005050505,26.365545037067143,50,159,32,158,29,155,88.38636363636364
0,Dyskeratotic,101,102,0.99,95.17268491555038,74.11289070083478,76.00999805862939,22.67462444716902,26.506926139847238,28.8606630770658,80.61803533294506,24.867292833497828,50,153,32,141,28,146,69.02281110463987
0,Dyskeratotic,97,85,1.141,75.87313523347483,58.48041237113402,56.22668283808369,22.925473951635574,21.329031927946854,23.761461961829013,63.40739842328684,21.569121260688842,39,157,30,114,24,121,76.3143723468769
0,Dyskeratotic,93,89,1.045,94.04808505497161,78.0187265917603,77.11006403286216,19.781160048835037,25.39226649874901,28.051650551561416,82.69880391446176,23.224108215111034,43,127,31,128,29,128,60.784946236559136
0,Dyskeratotic,90,86,1.047,104.12842377260982,72.90581395348838,71.20917312661498,28.675139244540762,20.404027375079888,19.225650221723672,82.04082687338502,20.792717303333205,41,153,34,126,38,123,83.25025839793281
0,Dyskeratotic,83,91,0.912,68.97603601218059,49.30213160333642,51.16152522176618,22.677368224582438,13.580465365542851,15.682027344291125,55.39163246392162,15.861039080939534,36,140,30,97,28,98,76.22070700383954
0,Dyskeratotic,85,81,1.049,88.12461873638344,64.1443718228032,63.79680464778504,23.81087756992264,20.712467676996084,21.462607803475727,71.26957153231663,20.70332568205337,42,154,30,125,26,126,79.639651416122
0,Dyskeratotic,82,71,1.155,103.01563036757128,94.35829611817245,92.69872895912057,20.222863320989983,25.79701900090651,30.652083984496567,96.76880796976984,22.838577473459633,46,134,36,140,36,142,57.80109927859842
0,Dyskeratotic,161,125,1.288,113.15239751552795,86.75190062111801,82.42360248447206,25.625604040698768,30.697755792131673,32.24400741767838,94.15339130434782,26.173710655786728,45,153,35,159,26,151,80.43602484472049
0,Dyskeratotic,144,111,1.297,120.50043793793793,87.92035785785785,80.65227727727728,23.11525881313901,31.130695803230275,34.233859948685016,96.8292042042042,26.32772078720814,45,157,30,154,25,146,88.75050050050051
0,Dyskeratotic,89,85,1.047,94.33694646397885,77.34461335095835,77.36404494382022,20.784158526772348,27.337267337072408,27.812419114535984,82.4149372108394,24.55379061277649,42,133,30,130,29,131,62.69795109054858
0,Dyskeratotic,95,86,1.105,75.43818849449204,57.67515299877601,56.07760097919217,22.6771100472847,21.66726192714889,22.327107534161392,62.79412484700122,21.499622034173537,39,159,30,116,27,121,74.94345165238678
0,Dyskeratotic,111,74,1.5,125.33199415631849,66.43024105186268,59.52714877039201,26.04386003876887,17.47567626128465,15.830423832062342,83.27027027027027,18.950584824900428,50,163,28,102,28,97,135.42792792792793
0,Dyskeratotic,118,57,2.07,115.51977401129943,81.81192387749033,75.59931608682724,24.001309775863433,25.27005812421301,22.955111261852082,91.17900683913173,23.009753958861694,48,155,29,142,36,136,91.71052631578948
0,Dyskeratotic,96,119,0.807,89.99457282913166,74.20684523809524,73.76024159663865,25.99283404183177,26.56364942265498,26.8820699477463,78.87788865546219,25.124042156502604,41,152,31,149,30,139,65.58333333333333
0,Dyskeratotic,129,79,1.633,70.58129722303994,57.90393484447061,58.183691492493374,15.519033092049565,11.668881094968409,9.937683022958007,61.71985084878815,10.992121129832514,35,107,29,100,41,95,60.240015700127564
0,Dyskeratotic,95,107,0.888,87.51362518445647,62.071519921298574,60.567830791933105,23.11477673232725,15.63310588174371,14.001484288786159,69.5035907525824,16.26062063595836,37,144,31,113,33,107,82.0411214953271
0,Dyskeratotic,138,95,1.453,111.15507246376812,96.95934401220443,91.32608695652173,26.550810114728556,34.126248903932115,31.97303996155167,100.55087719298245,30.37626432586024,45,150,32,155,33,144,58.045842868039664
0,Dyskeratotic,143,100,1.43,95.75363636363636,71.53762237762238,67.85013986013986,28.164878020501465,26.275565983884825,22.453046345434498,78.34531468531469,24.95548041059019,41,155,29,159,34,147,79.436993006993
0,Dyskeratotic,96,85,1.129,112.82671568627451,57.48210784313726,43.18186274509804,22.074508899063915,11.813975749423973,9.712787935055372,72.4031862745098,13.874187474693748,51,156,30,88,23,74,155.69044117647059
0,Dyskeratotic,94,85,1.106,133.15594493116396,112.02365456821026,105.11239048811014,18.15850698148714,32.90589329326299,31.330498469313078,117.54831038798498,27.721759981905873,74,161,51,160,49,154,59.38235294117647
0,Dyskeratotic,84,97,0.866,99.80608738340698,94.75159548355424,93.81075110456554,19.326527899907518,29.455697221912818,26.37982117860588,96.16458026509572,25.299337780437707,50,139,37,150,46,145,43.81087383406971
0,Dyskeratotic,79,68,1.162,121.85052122114669,111.21965748324646,107.39947877885331,25.22285986595653,32.725820094394344,27.22198778996294,113.95811615785554,28.821050236486656,52,154,39,160,51,152,44.720588235294116
0,Dyskeratotic,87,68,1.279,121.79022988505747,102.43289384719405,95.63100067613252,23.475537435630947,30.713292703505974,27.194667583474132,107.43052738336714,27.008983701739673,61,155,37,153,48,147,59.37136578769439
0,Dyskeratotic,178,90,1.978,116.41011235955057,82.01722846441947,75.40411985018727,25.23509134753056,27.513675234378635,23.698843621985944,91.54475655430711,25.045639875055524,44,152,29,143,34,129,94.6307116104869
0,Dyskeratotic,126,93,1.355,120.09754224270354,88.27351083802697,76.07398873527906,22.33346231404737,24.01247470812067,25.84752323523505,96.40604198668714,22.615201755025165,47,152,34,133,29,129,95.53823178016727
0,Dyskeratotic,160,95,1.684,113.01052631578948,77.99157894736842,66.34473684210526,23.115938218532072,24.742397718801353,26.841912409007918,87.14013157894736,23.199661861953995,51,154,32,143,25,132,108.04565789473685
0,Dyskeratotic,151,125,1.208,114.838940397351,74.80715231788079,66.17859602649007,22.606271624441675,20.25985628426121,18.628206132749945,85.79237086092715,18.962305307924428,40,144,29,129,34,113,109.53350993377484
0,Dyskeratotic,121,109,1.11,112.08074910910608,76.1556600197134,69.7836833725074,22.472613305767712,19.930582064922852,16.42607827091815,86.15687315186898,19.017513366690967,42,145,30,126,31,113,98.21131245735083
0,Dyskeratotic,123,112,1.098,95.94396051103368,73.23228803716609,74.78810975609755,29.308043872800663,30.342652951656632,27.242456910233994,80.18256387921022,28.519439663546873,40,145,29,136,32,127,74.3840737514518
0,Dyskeratotic,90,83,1.084,111.12369477911646,88.19236947791164,80.68393574297188,18.770136731919475,21.835795149416043,23.981448576106796,94.18527443105756,20.30508796040971,43,142,34,127,25,120,73.20200803212852
0,Dyskeratotic,121,94,1.287,110.27852998065764,68.61535080007033,63.71461227360647,26.631028467714536,17.41630280179557,15.517597036297692,80.50149463689115,18.983365402380024,42,152,30,117,30,111,108.22252505714788
0,Dyskeratotic,111,112,0.991,107.67020592020592,77.71050514800515,76.87033462033462,25.245114089947826,28.905814284034193,29.335682811013882,86.57730051480051,26.349411431811333,48,154,32,144,31,138,83.52863577863577
0,Dyskeratotic,118,99,1.192,103.05786680362951,75.94453004622495,68.22479027563773,26.606948544330923,25.103893104886495,21.092993448108942,83.15844889573704,23.287900061114616,42,147,31,138,34,129,86.10075329566855
0,Dyskeratotic,99,109,0.908,143.76146788990826,113.855249745158,101.90973959781299,19.93978521945883,35.016378735290296,34.88780498599249,121.41163932907052,28.259900093661052,55,164,33,163,44,152,77.78954684459272
0,Dyskeratotic,94,94,1.0,143.3585332729742,111.73449524671797,104.44612947034858,21.135795198706575,36.67799256684387,31.00732137588859,120.33952014486192,29.49596852620605,69,166,36,163,46,154,75.99513354459032
0,Dyskeratotic,94,82,1.146,138.56032693305656,111.09029579657499,101.0275038920602,24.14480443514144,34.800322163652886,34.74845139066881,118.14439543331603,29.238333774250695,52,165,33,159,36,150,73.79112610275038
0,Dyskeratotic,110,97,1.134,103.33748828491096,92.17216494845361,97.12802249297094,23.45686125013654,29.03168087087535,21.920477220660587,96.07694470477976,24.823953401004374,57,151,38,158,58,149,48.109840674789126
0,Dyskeratotic,119,101,1.178,130.53798152924537,104.60712205674349,105.01472668275231,22.371388553874567,20.438069566553583,17.249244430655533,112.39129711290457,18.68495675026567,73,165,51,152,62,149,55.61036691904484
0,Dyskeratotic,163,105,1.552,121.31668127373649,109.4451066316097,100.1130002921414,31.53758576141436,30.227317934267557,26.60300697260587,111.94028629856851,27.853337539173204,36,161,38,168,40,155,60.29079754601227
0,Dyskeratotic,113,95,1.189,144.68663251047974,122.5809967396367,110.75631113181183,17.44101732696952,28.049575719222585,27.238053379886633,127.84387517466232,22.098813391467896,59,167,43,171,50,156,62.91318118304611
0,Dyskeratotic,70,108,0.648,91.11693121693122,92.89126984126985,96.16547619047618,27.93272964268915,36.20536044348309,29.109113259823676,92.73465608465608,32.19630536845923,37,150,31,161,43,152,48.68677248677249
0,Dyskeratotic,142,141,1.007,127.59299770252721,97.90530416541804,97.55049445609829,22.192329023778576,20.636723602300343,16.095209261390778,106.73459194885626,18.24684463154938,48,163,35,156,48,146,64.49615423034662
0,Dyskeratotic,123,151,0.815,72.81397727884564,59.08022398104776,61.997523286491145,22.34236318458889,15.308919790712494,14.46852352325714,63.514725677058095,15.93964958619109,36,156,31,124,36,112,68.4520002153664
0,Dyskeratotic,177,106,1.67,127.87666560068223,113.42943183029527,110.03453789574672,34.40616161617108,33.07989658431796,28.642937098276,117.36994989873148,30.53459401232199,39,169,37,176,44,165,56.39782539174928
0,Dyskeratotic,131,101,1.297,151.69412742800998,130.2544781195677,123.59625122817626,17.391092244716106,30.243963278710293,28.89228884105871,135.89804247600333,23.478676276296074,60,174,42,173,55,172,52.10634116846799
0,Dyskeratotic,107,96,1.115,104.71923676012462,91.67056074766356,98.71261682242991,23.53423526770168,29.72628766768164,22.00318947439942,96.37616822429906,25.221697082027557,58,156,40,162,60,151,51.013434579439256
0,Dyskeratotic,124,112,1.107,144.67698732718895,114.58280529953917,109.78240207373273,27.929832264528983,33.46288392615974,31.220721790420452,123.03362615207374,28.795302537027588,63,173,39,175,53,171,69.59411002304148
0,Dyskeratotic,174,130,1.338,142.84725906277632,111.66511936339522,102.31790450928382,29.720831408818015,29.93287973263375,30.03072914018484,119.91755083996463,25.118991121391048,57,182,40,175,44,168,77.00632183908046
0,Dyskeratotic,98,83,1.181,126.58458323088271,99.35480698303418,98.45709368084583,25.778518233280195,37.28098905545438,33.70980112114388,107.38996803540694,31.597972932745712,60,165,35,165,41,162,72.88283747233834
0,Dyskeratotic,88,78,1.128,111.58202214452214,88.83537296037296,87.3690268065268,28.368860100764692,28.45849217238507,28.321019850455787,95.47319347319348,25.536336226841684,45,162,33,147,31,144,77.79501748251748
0,Dyskeratotic,106,101,1.05,116.26461797123109,110.71296469269568,106.71062955352139,30.33701254291072,32.44033587088903,35.346846325354356,111.9135998505511,30.3862289615634,46,163,39,167,37,160,53.978610125163456
0,Dyskeratotic,155,98,1.582,98.1636603028308,94.23581303489138,96.32685977616853,24.13745902688052,21.905135884635808,17.107109697035146,95.63548387096775,20.88334739529932,38,138,36,147,44,136,42.37630019749835
0,Dyskeratotic,95,93,1.022,82.75857385398982,75.14261460101868,75.06440294284097,23.11861111189707,29.503854899738883,29.552532250064758,77.40452744765139,26.563068896325888,36,145,30,146,28,145,59.2014714204867
0,Dyskeratotic,157,95,1.653,113.75615152531009,96.83975863224941,95.2266845457593,20.361091847444822,28.735753832392525,27.73439536977576,101.72142138786457,23.838094385669738,49,146,33,153,39,149,62.16339255782769
0,Dyskeratotic,90,86,1.047,104.7406976744186,91.01937984496124,86.31989664082687,30.52029565811036,29.87010875493138,29.470003879733156,94.58165374677003,27.75168918394481,40,148,34,151,34,145,61.41472868217054
0,Dyskeratotic,120,90,1.333,112.44064814814814,79.15351851851852,78.44333333333333,27.689050442272638,26.907326322811222,23.731240778536822,89.0261111111111,23.699040136576453,46,151,29,148,40,138,91.57046296296296
0,Dyskeratotic,159,75,2.12,122.77190775681342,102.79672955974843,101.05123689727463,25.597149325523894,32.0966429437099,27.843024628848493,108.57174004192872,26.86597198782618,43,148,32,153,48,148,62.0461215932914
0,Dyskeratotic,90,81,1.111,112.73004115226337,88.35144032921811,81.59958847736625,20.1387802329556,23.496704990013576,24.691029562287156,94.86872427983539,21.69280275205302,40,144,32,133,28,123,73.97201646090535
0,Dyskeratotic,116,112,1.036,94.4554341133005,71.70458743842364,69.59167179802955,27.029603417846843,25.091409558556325,23.064188813852784,78.27132081280789,23.596526737126933,42,145,30,133,32,129,75.08689963054188
0,Dyskeratotic,154,116,1.328,99.26405060456784,77.43708016121809,79.67733990147784,28.447954805746097,29.963189535936188,26.227265747820788,84.19883564711151,27.932650567823814,41,147,29,140,32,131,69.35826242722794
0,Dyskeratotic,111,117,0.949,111.31046431046431,78.15045815045815,79.68868868868869,25.782578861504305,30.635284801814283,30.76393971493819,88.24632324632324,27.858624338289676,57,159,33,146,34,144,85.25872025872026
